date,positive_AL,negative_AL,death_AL,positiveIncrease_AL,negativeIncrease_AL,deathIncrease_AL,hospitalizedIncrease_AL,positive_AK,negative_AK,death_AK,positiveIncrease_AK,negativeIncrease_AK,deathIncrease_AK,hospitalizedIncrease_AK,positive_AZ,negative_AZ,death_AZ,positiveIncrease_AZ,negativeIncrease_AZ,deathIncrease_AZ,hospitalizedIncrease_AZ,positive_AR,negative_AR,death_AR,positiveIncrease_AR,negativeIncrease_AR,deathIncrease_AR,hospitalizedIncrease_AR,positive_CA,negative_CA,death_CA,positiveIncrease_CA,negativeIncrease_CA,deathIncrease_CA,hospitalizedIncrease_CA,positive_CO,negative_CO,death_CO,positiveIncrease_CO,negativeIncrease_CO,deathIncrease_CO,hospitalizedIncrease_CO,positive_CT,negative_CT,death_CT,positiveIncrease_CT,negativeIncrease_CT,deathIncrease_CT,hospitalizedIncrease_CT,positive_DC,negative_DC,death_DC,positiveIncrease_DC,negativeIncrease_DC,deathIncrease_DC,hospitalizedIncrease_DC,positive_DE,negative_DE,death_DE,positiveIncrease_DE,negativeIncrease_DE,deathIncrease_DE,hospitalizedIncrease_DE,positive_FL,negative_FL,death_FL,positiveIncrease_FL,negativeIncrease_FL,deathIncrease_FL,hospitalizedIncrease_FL,positive_GA,negative_GA,death_GA,positiveIncrease_GA,negativeIncrease_GA,deathIncrease_GA,hospitalizedIncrease_GA,positive_HI,negative_HI,death_HI,positiveIncrease_HI,negativeIncrease_HI,deathIncrease_HI,hospitalizedIncrease_HI,positive_ID,negative_ID,death_ID,positiveIncrease_ID,negativeIncrease_ID,deathIncrease_ID,hospitalizedIncrease_ID,positive_IL,negative_IL,death_IL,positiveIncrease_IL,negativeIncrease_IL,deathIncrease_IL,hospitalizedIncrease_IL,positive_IN,negative_IN,death_IN,positiveIncrease_IN,negativeIncrease_IN,deathIncrease_IN,hospitalizedIncrease_IN,positive_IA,negative_IA,death_IA,positiveIncrease_IA,negativeIncrease_IA,deathIncrease_IA,hospitalizedIncrease_IA,positive_KS,negative_KS,death_KS,positiveIncrease_KS,negativeIncrease_KS,deathIncrease_KS,hospitalizedIncrease_KS,positive_KY,negative_KY,death_KY,positiveIncrease_KY,negativeIncrease_KY,deathIncrease_KY,hospitalizedIncrease_KY,positive_LA,negative_LA,death_LA,positiveIncrease_LA,negativeIncrease_LA,deathIncrease_LA,hospitalizedIncrease_LA,positive_ME,negative_ME,death_ME,positiveIncrease_ME,negativeIncrease_ME,deathIncrease_ME,hospitalizedIncrease_ME,positive_MD,negative_MD,death_MD,positiveIncrease_MD,negativeIncrease_MD,deathIncrease_MD,hospitalizedIncrease_MD,positive_MA,negative_MA,death_MA,positiveIncrease_MA,negativeIncrease_MA,deathIncrease_MA,hospitalizedIncrease_MA,positive_MI,negative_MI,death_MI,positiveIncrease_MI,negativeIncrease_MI,deathIncrease_MI,hospitalizedIncrease_MI,positive_MN,negative_MN,death_MN,positiveIncrease_MN,negativeIncrease_MN,deathIncrease_MN,hospitalizedIncrease_MN,positive_MS,negative_MS,death_MS,positiveIncrease_MS,negativeIncrease_MS,deathIncrease_MS,hospitalizedIncrease_MS,positive_MO,negative_MO,death_MO,positiveIncrease_MO,negativeIncrease_MO,deathIncrease_MO,hospitalizedIncrease_MO,positive_MT,negative_MT,death_MT,positiveIncrease_MT,negativeIncrease_MT,deathIncrease_MT,hospitalizedIncrease_MT,positive_NE,negative_NE,death_NE,positiveIncrease_NE,negativeIncrease_NE,deathIncrease_NE,hospitalizedIncrease_NE,positive_NV,negative_NV,death_NV,positiveIncrease_NV,negativeIncrease_NV,deathIncrease_NV,hospitalizedIncrease_NV,positive_NH,negative_NH,death_NH,positiveIncrease_NH,negativeIncrease_NH,deathIncrease_NH,hospitalizedIncrease_NH,positive_NJ,negative_NJ,death_NJ,positiveIncrease_NJ,negativeIncrease_NJ,deathIncrease_NJ,hospitalizedIncrease_NJ,positive_NM,negative_NM,death_NM,positiveIncrease_NM,negativeIncrease_NM,deathIncrease_NM,hospitalizedIncrease_NM,positive_NY,negative_NY,death_NY,positiveIncrease_NY,negativeIncrease_NY,deathIncrease_NY,hospitalizedIncrease_NY,positive_NC,negative_NC,death_NC,positiveIncrease_NC,negativeIncrease_NC,deathIncrease_NC,hospitalizedIncrease_NC,positive_ND,negative_ND,death_ND,positiveIncrease_ND,negativeIncrease_ND,deathIncrease_ND,hospitalizedIncrease_ND,positive_OH,negative_OH,death_OH,positiveIncrease_OH,negativeIncrease_OH,deathIncrease_OH,hospitalizedIncrease_OH,positive_OK,negative_OK,death_OK,positiveIncrease_OK,negativeIncrease_OK,deathIncrease_OK,hospitalizedIncrease_OK,positive_OR,negative_OR,death_OR,positiveIncrease_OR,negativeIncrease_OR,deathIncrease_OR,hospitalizedIncrease_OR,positive_PA,negative_PA,death_PA,positiveIncrease_PA,negativeIncrease_PA,deathIncrease_PA,hospitalizedIncrease_PA,positive_RI,negative_RI,death_RI,positiveIncrease_RI,negativeIncrease_RI,deathIncrease_RI,hospitalizedIncrease_RI,positive_SC,negative_SC,death_SC,positiveIncrease_SC,negativeIncrease_SC,deathIncrease_SC,hospitalizedIncrease_SC,positive_SD,negative_SD,death_SD,positiveIncrease_SD,negativeIncrease_SD,deathIncrease_SD,hospitalizedIncrease_SD,positive_TN,negative_TN,death_TN,positiveIncrease_TN,negativeIncrease_TN,deathIncrease_TN,hospitalizedIncrease_TN,positive_TX,negative_TX,death_TX,positiveIncrease_TX,negativeIncrease_TX,deathIncrease_TX,hospitalizedIncrease_TX,positive_UT,negative_UT,death_UT,positiveIncrease_UT,negativeIncrease_UT,deathIncrease_UT,hospitalizedIncrease_UT,positive_VT,negative_VT,death_VT,positiveIncrease_VT,negativeIncrease_VT,deathIncrease_VT,hospitalizedIncrease_VT,positive_VA,negative_VA,death_VA,positiveIncrease_VA,negativeIncrease_VA,deathIncrease_VA,hospitalizedIncrease_VA,positive_WA,negative_WA,death_WA,positiveIncrease_WA,negativeIncrease_WA,deathIncrease_WA,hospitalizedIncrease_WA,positive_WV,negative_WV,death_WV,positiveIncrease_WV,negativeIncrease_WV,deathIncrease_WV,hospitalizedIncrease_WV,positive_WI,negative_WI,death_WI,positiveIncrease_WI,negativeIncrease_WI,deathIncrease_WI,hospitalizedIncrease_WI,positive_WY,negative_WY,death_WY,positiveIncrease_WY,negativeIncrease_WY,deathIncrease_WY,hospitalizedIncrease_WY
10/22/2020,177064,1125753,2843,2536,5246,38,118,11919,536790,68,239,1330,0,6,234906,1438997,5859,994,10205,5,118,102798,1159242,1772,1202,11889,21,0,880724,16478046,17189,2940,62691,162,0,90222,1029978,2070,1373,8584,4,98,65373,2026890,4569,502,21635,2,214,16537,462898,642,39,2953,0,0,23528,309531,670,153,1426,0,0,758306,5053848,16470,5461,46290,162,425,345535,3021999,7729,1785,27434,25,153,14427,295153,203,77,0,14,8,55650,310957,546,987,1648,11,50,363746,6670923,9647,4942,76035,42,0,155246,1439119,4065,2850,10406,42,141,105625,742645,1601,1435,4293,17,0,74456,531053,952,0,0,0,0,92299,1665753,1380,1303,28111,17,40,181904,2469256,5799,772,18984,9,0,6064,561318,146,37,6535,0,3,137979,1705376,4070,743,10605,12,54,147215,2436286,9810,1049,16980,30,26,170076,4298787,7464,2204,45828,46,0,128152,1594745,2301,1561,12822,20,79,113081,729544,3231,958,0,8,0,162723,1269749,2657,1854,22744,16,0,25640,427206,278,928,3924,3,23,60308,494231,576,899,3718,11,35,92853,681242,1736,789,3693,4,0,9994,313179,470,77,4804,1,2,224385,4073227,16263,1162,32327,18,76,39377,1049773,953,662,10401,3,49,490134,12842711,25694,1628,133713,15,0,252992,3474683,4082,2400,33232,50,0,35052,242640,427,887,1209,0,27,190430,3864695,5161,2425,41187,12,159,112483,1378605,1221,1628,11235,11,93,40810,765191,646,367,5699,11,16,188360,2185079,8592,2063,17543,30,0,29594,378708,1173,471,3151,4,25,167485,1481866,3755,1128,14674,47,40,36017,202429,347,973,1223,14,38,237907,3198427,3011,2046,18033,41,68,845100,6687617,17286,6291,51552,85,0,99549,876577,563,1543,7691,6,73,1999,178123,58,16,871,0,0,170104,2292638,3524,1332,18900,9,63,99874,2176579,2286,724,22941,4,25,21057,684094,418,323,8231,5,0,195823,1730646,1725,3632,12082,23,151,10119,111822,68,271,0,7,0
10/23/2020,180916,1133858,2859,3852,8105,16,147,12167,540579,68,248,3789,0,14,235882,1450981,5865,976,11984,6,29,104135,1170162,1782,1337,10920,10,152,886865,16596428,17262,6141,118382,73,0,91572,1039329,2076,1350,9351,6,79,66052,2049692,4577,679,22802,8,0,16609,469144,642,72,6246,0,0,23687,311425,678,159,1894,8,0,761924,5093972,16544,3618,40124,74,190,347759,3059864,7766,2224,37865,37,120,14529,295153,206,102,0,3,12,56600,313067,553,950,2110,7,36,368746,6749305,9688,5000,78382,41,0,157713,1447883,4092,2467,8764,27,194,106874,746075,1620,1249,3430,19,0,76230,540032,975,1774,8979,23,78,93748,1683456,1396,1449,17703,16,55,182603,2488635,5820,699,19379,21,0,6095,568188,146,31,6870,0,0,138691,1716603,4078,712,11227,8,47,148285,2451079,9830,1070,14793,20,24,172122,4353764,7484,2046,54977,20,0,129863,1604382,2314,1711,9637,13,112,113876,729544,3238,795,0,7,0,164534,1274782,2688,1811,5033,31,0,26503,434497,282,863,7291,4,79,61285,498023,587,977,3792,11,42,93666,686981,1738,813,5739,2,0,10112,316039,471,118,2860,1,0,225430,4112555,16273,1045,39328,10,12705,40168,1059316,960,791,9543,7,41,491771,12982582,25705,1637,139871,11,0,255708,3507607,4114,2716,32924,32,0,35939,243763,445,887,1123,18,37,192948,3908445,5184,2518,43750,23,184,113856,1397696,1234,1373,19091,13,95,41348,773853,649,538,8662,3,29,190579,2200868,8625,2219,15789,33,0,30118,382732,1177,524,4024,4,10,168549,1498952,3777,1064,17086,22,59,37202,203800,356,1185,1371,9,59,241513,3236982,3076,3606,38555,65,80,851572,6760014,17375,6472,72397,89,0,101509,882628,567,1960,6051,4,59,2029,179258,58,30,1135,0,0,171284,2312057,3539,1180,19419,15,67,100525,2195750,2289,651,19171,3,34,21392,688965,422,335,4871,4,0,200466,1744072,1774,4643,13426,49,183,10545,113686,68,426,1864,0,19
10/24/2020,183276,1138922,2866,2360,5064,7,0,12523,540223,68,356,-356,0,4,236772,1462194,5869,890,11213,4,76,105318,1181805,1797,1183,11643,15,29,892810,16716369,17311,5945,119941,49,0,93400,1050755,2076,1828,11426,0,41,66052,2049692,4577,0,0,0,0,16706,474847,642,97,5703,0,0,23847,313429,680,160,2004,2,0,766305,5161810,16620,4381,67838,76,174,349605,3076505,7808,1846,16641,42,97,14669,295153,209,140,0,3,12,57673,315145,562,1073,2078,9,24,374907,6826661,9751,6161,77356,63,0,160454,1457877,4118,2741,9994,26,129,108514,750905,1631,1640,4830,11,0,76230,540032,975,0,0,0,0,95480,1704451,1404,1732,20995,8,49,182603,2488635,5820,0,0,0,0,6137,568188,146,42,0,0,0,139487,1727440,4091,796,10837,13,55,149488,2469119,9839,1203,18040,9,20,175612,4404379,7522,3490,50615,38,0,132122,1611993,2328,2259,7611,14,106,115088,729544,3255,1212,0,17,0,167452,1282563,2801,2918,7781,113,0,27142,436890,294,639,2393,12,10,62510,501765,591,1225,3742,4,34,94812,688895,1743,1146,1914,5,0,10238,318819,473,126,2780,2,0,227339,4112555,16281,1909,0,8,40,41040,1068055,965,872,8739,5,70,493832,13137461,25718,2061,154879,13,0,258292,3550785,4144,2584,43178,30,0,36874,244794,453,935,1031,8,17,195806,3953963,5206,2858,45518,22,140,115685,1417024,1245,1829,19328,11,95,41739,779403,653,391,5550,4,0,192622,2215057,8654,2043,14189,29,0,30583,385492,1183,465,2760,6,71,169341,1509743,3793,792,10791,16,51,38141,205539,366,939,1739,10,42,244087,3261053,3100,2574,24071,24,44,858071,6852124,17456,6499,92110,81,0,103117,889617,568,1608,6989,1,58,2057,180871,58,28,1613,0,0,172372,2328174,3578,1088,16117,39,58,101345,2217586,2296,820,21836,7,48,21712,693978,422,320,5013,0,0,205139,1757630,1803,4673,13558,29,199,10805,113686,68,260,0,0,0
10/25/2020,184355,1144785,2866,1079,5863,0,0,13041,546928,68,518,6705,0,2,238163,1473706,5874,1391,11512,5,43,106115,1189120,1812,797,7315,15,11,898029,16889856,17345,5219,173487,34,0,95089,1061145,2076,1689,10390,0,24,66052,2049692,4577,0,0,0,0,16767,479465,642,61,4618,0,0,23961,315380,681,114,1951,1,0,768653,5174087,16632,2348,12277,12,82,350923,3094109,7809,1318,17604,1,22,14758,295153,212,89,0,3,8,58694,316833,572,1021,1688,10,22,378969,6894696,9775,4062,68035,24,0,162607,1466861,4130,2153,8984,12,140,109657,753704,1634,1143,2799,3,0,76230,540032,975,0,0,0,0,96942,1704451,1407,1462,0,3,0,183575,2513932,5837,972,25297,17,0,6201,568188,146,64,0,0,2,140279,1738650,4096,792,11210,5,52,150565,2485042,9864,1077,15923,25,16,175612,4404379,7522,0,0,0,0,133802,1636931,2349,1680,24938,21,67,115088,729544,3255,0,0,0,0,169495,1289345,2805,2043,6782,4,0,27880,437727,297,738,837,3,49,63215,504211,595,705,2446,4,16,95703,692166,1748,891,3271,5,0,10328,321233,473,90,2414,0,1,228468,4157414,16285,1129,44859,4,25,41863,1076981,967,823,8926,2,38,495464,13256659,25730,1632,119198,12,0,260099,3584354,4157,1807,33569,13,0,37719,245691,461,845,897,8,12,198115,4001342,5206,2309,47379,0,89,116736,1417024,1249,1051,0,4,26,42101,783149,653,362,3746,0,0,194288,2229977,8666,1666,14920,12,0,30857,387563,1183,274,2071,0,11,170678,1535736,3802,1337,25993,9,12,39203,206727,375,1062,1188,9,58,247587,3299149,3131,3500,38096,31,15,862375,6899867,17504,4304,47743,48,0,104882,896357,572,1765,6740,4,52,2087,181642,58,30,771,0,0,173371,2348445,3579,999,20271,1,35,102913,2257474,2296,1568,39888,0,49,21906,701301,423,194,7323,1,0,208917,1768026,1813,3778,10396,10,95,11041,113686,68,236,0,0,2
10/26/2020,185322,1148993,2866,967,4208,0,379,13391,557453,68,350,10525,0,3,238964,1481321,5875,801,7615,1,11,106727,1195435,1833,612,6315,21,50,901010,17081819,17357,2981,191963,12,0,97300,1078050,2082,2211,16905,6,36,68099,2139838,4589,2047,90146,12,0,16812,481378,642,45,1913,0,0,24168,317903,685,207,2523,4,0,771989,5202736,16652,3336,28649,20,76,351881,3109507,7827,958,15398,18,19,14877,295153,212,119,0,0,0,59344,318479,573,650,1646,1,22,383698,6947231,9792,4729,52535,17,0,164581,1473651,4143,1974,6790,13,138,110404,755919,1648,747,2215,14,0,78676,547255,976,2446,7223,1,62,97866,1726979,1410,924,22528,3,30,183802,2518764,5854,227,4832,17,0,6254,582399,146,53,14211,0,2,140844,1747527,4099,565,8877,3,62,151777,2503912,9881,1212,18870,17,18,179669,4472719,7552,4057,68340,30,0,135372,1648940,2353,1570,12009,4,77,115763,729544,3263,675,0,8,196,171022,1294927,2810,1527,5582,5,0,28501,447824,303,621,10097,6,8,63797,506037,596,582,1826,1,13,96178,695143,1749,475,2977,1,0,10397,322718,475,69,1485,2,2,229684,4225550,16292,1216,68136,7,23,42586,1082336,976,723,5355,9,44,496655,13337585,25742,1191,80926,12,0,261742,3611171,4170,1643,26817,13,0,38241,246237,467,522,546,6,20,200231,4035432,5217,2116,34090,11,140,117399,1417024,1251,663,0,2,22,42436,787848,655,335,4699,2,57,195695,2241430,8673,1407,11453,7,0,31024,388868,1184,167,1305,1,0,171501,1561731,3823,823,25995,21,12,39741,207353,375,538,626,0,17,249866,3319569,3163,2279,20420,32,44,867075,6942075,17514,4700,42208,10,0,106083,900719,574,1201,4362,2,53,2096,182057,58,9,415,0,0,174275,2362994,3581,904,14549,2,27,102913,2257474,2296,0,0,0,0,22223,714153,424,317,12852,1,0,211928,1777892,1824,3011,9866,11,84,11477,113686,77,436,0,9,7
10/27/2020,186437,1153448,2892,1115,4455,26,0,13779,563650,70,388,6197,2,1,240122,1490040,5891,1158,8719,16,75,107679,1203175,1857,952,7740,24,73,904198,17222851,17400,3188,141032,43,0,98733,1085021,2082,1433,6971,0,120,68637,2152397,4595,538,12559,6,0,16906,485632,644,94,4254,2,0,24249,318892,686,81,989,1,0,776215,5215423,16709,4226,12687,57,235,353372,3121519,7844,1491,12012,17,169,14914,295153,212,37,0,0,2,60041,320491,580,697,2012,7,16,387698,7005305,9838,4000,58074,46,0,166564,1479978,4194,1983,6327,51,159,111261,757759,1661,857,1840,13,0,78676,547255,976,0,0,0,0,99637,1737051,1428,1771,10072,18,52,184724,2538553,5872,922,19789,18,0,6311,589475,146,57,7076,0,2,141741,1756353,4108,897,8826,9,40,153037,2516614,9888,1260,12702,7,0,182344,4511126,7585,2675,38407,33,0,137536,1654542,2368,2164,5602,15,141,116617,729544,3283,854,0,20,0,172717,1301688,2838,1695,6761,28,0,29346,451976,305,845,4152,2,8,64499,508261,603,702,2224,7,29,96908,698013,1756,730,2870,7,0,10531,323878,475,134,1160,0,3,231331,4253482,16306,1647,27932,14,104,43169,1086250,980,583,3914,4,56,498646,13447212,25758,1991,109627,16,0,263883,3626881,4211,2141,15710,41,0,39130,247066,481,889,829,14,41,202740,4079864,5239,2509,44432,22,198,118409,1446067,1273,1010,29043,22,132,42808,794187,664,372,6339,9,20,198446,2254523,8696,2751,13093,23,0,31445,392024,1188,421,3156,4,21,172579,1572447,3842,1078,10716,19,50,40730,208435,375,989,1082,0,30,251774,3334467,3207,1908,14898,44,77,874367,7009073,17595,7292,66998,81,0,107228,906167,578,1145,5448,4,67,2127,182915,58,31,858,0,0,175409,2380176,3600,1134,17182,19,60,103500,2269096,2321,587,11622,25,42,22706,721031,432,483,6878,8,0,217429,1789158,1895,5501,11266,71,220,11806,113686,77,329,0,0,10
10/28/2020,187706,1159926,2911,1269,6478,19,142,14131,566468,71,352,2818,1,9,241165,1495814,5905,1043,5774,14,75,108640,1212191,1875,961,9016,18,79,908713,17314883,17475,4515,92032,75,0,100208,1091650,2094,1475,6629,12,76,69127,2166246,4604,490,13849,9,0,16973,488434,644,67,2802,0,0,24392,320547,688,143,1655,2,0,780220,5249957,16775,4005,34534,66,212,355025,3140382,7876,1653,18863,32,114,14978,295153,215,64,0,3,6,60923,321861,585,882,1370,5,36,393808,7069947,9889,6110,64642,51,0,169112,1487978,4227,2548,8000,33,209,113042,760320,1682,1781,2561,21,0,82045,550988,1007,3369,3733,31,106,101494,1745792,1442,1857,8741,14,61,185822,2552579,5890,1098,14026,18,0,6387,596916,146,76,7441,0,5,142425,1763527,4115,684,7174,7,51,154218,2534122,9924,1181,17508,36,53,185934,4562068,7606,3590,50942,21,0,139444,1662060,2387,1908,7518,19,126,117617,763987,3302,1000,34443,19,0,174632,1306604,2870,1915,4916,32,0,29966,454504,325,620,2528,20,53,65376,511647,620,877,3386,17,30,97479,700771,1766,571,2758,10,0,10641,325422,478,110,1544,3,4,232997,4290614,16324,1666,37132,18,71,43826,1097360,991,657,11110,11,52,500677,13574841,25773,2031,127629,15,0,266136,3656906,4245,2253,30025,34,0,39907,247617,493,777,551,12,41,205347,4108690,5256,2607,28826,17,173,119152,1456714,1286,743,10647,13,69,43228,797821,671,420,3634,7,23,200674,2269246,8718,2228,14723,22,0,31944,394411,1192,499,2387,4,27,173491,1580290,3876,912,7843,34,59,42000,209296,384,1270,861,9,62,254220,3354393,3241,2446,19926,34,78,879994,7053483,17700,5627,44410,105,0,108803,911159,588,1575,4992,10,78,2138,183439,58,11,524,0,0,176754,2399005,3616,1345,18829,16,64,104027,2258568,2337,527,-10528,16,36,23064,725895,436,358,4864,4,0,221559,1795161,1943,4130,6003,48,174,12146,113686,77,340,0,0,10
10/29/2020,189149,1165898,2914,1443,5972,3,130,14481,569787,77,350,3319,6,8,242480,1508827,5918,1315,13013,13,13,109712,1223702,1894,1072,11511,19,47,912904,17410867,17541,4191,95984,66,0,102014,1101195,2095,1806,9545,1,89,70446,2187446,4609,1319,21200,5,0,17074,492790,645,101,4356,1,0,24553,321870,689,161,1323,1,0,784331,5284167,16854,4111,34210,79,291,356848,3159314,7923,1823,18932,47,146,15039,295153,213,61,0,-2,8,61785,324021,599,862,2160,14,31,400171,7146640,9945,6363,76693,56,0,172730,1498363,4260,3618,10385,33,196,114982,763882,1693,1940,3562,11,0,82045,550988,1007,0,0,0,0,103305,1754148,1461,1811,8356,19,61,186216,2565581,5908,394,13002,18,0,6467,605445,146,80,8529,0,-1,143387,1773461,4127,962,9934,12,61,155564,2551212,9951,1346,17090,27,22,190043,4610674,7653,4109,48606,47,0,142311,1678084,2419,2867,16024,32,136,118587,804264,3310,970,40277,8,0,177693,1312924,2899,3061,6320,29,0,30853,456754,337,887,2250,12,14,66545,514184,628,1169,2537,8,45,98554,700064,1769,1075,-707,3,0,10768,327740,482,127,2318,4,0,234547,4337984,16332,1550,47370,8,64,44904,1108281,994,1078,10921,3,63,503176,13740695,25792,2499,165854,19,0,269021,3692322,4283,2885,35416,38,0,41130,248390,504,1223,773,11,28,208937,4156153,5275,3590,47463,19,194,120193,1465992,1306,1041,9278,20,79,43793,805002,673,565,7181,2,36,202876,2282828,8762,2202,13582,44,0,32312,397028,1195,368,2617,3,16,174591,1599151,3889,1100,18861,13,59,43000,210514,403,1000,1218,19,57,256880,3380763,3263,2660,26370,22,68,886820,7118292,17819,6826,64809,119,0,110640,919232,598,1837,8073,10,72,2154,184416,58,16,977,0,0,178183,2418421,3636,1429,19416,20,70,104743,2278589,2353,716,20021,16,25,23466,736180,443,402,10285,7,0,226705,1803465,2003,5146,8304,60,193,12507,116955,87,361,3269,10,13
10/30/2020,190496,1172969,2932,1347,7071,18,204,14858,571465,81,377,1678,4,6,244045,1520739,5934,1565,11912,16,164,110874,1234166,1900,1162,10464,6,36,916918,17527605,17571,4014,116738,30,0,104426,1110041,2105,2412,8846,10,88,71207,2217377,4616,761,29931,7,0,17144,496986,646,70,4196,1,0,24751,323776,704,198,1906,15,0,789714,5284167,16927,5383,0,73,178,358225,3201082,7955,1377,41768,32,90,15116,295153,215,77,0,2,9,62746,326039,615,961,2018,16,35,408660,7234808,9994,8489,88168,49,0,175893,1508890,4286,3163,10527,26,216,117185,767067,1706,2203,3185,13,0,85181,557601,1029,3136,6613,22,80,105242,1787618,1476,1937,33470,15,29,186649,2577022,5919,433,11441,11,0,6570,616843,146,103,11398,0,3,144314,1782204,4137,927,8743,10,52,157146,2569972,9975,1582,18760,24,18,193388,4668695,7665,3345,58021,12,0,145465,1691334,2437,3154,13250,18,128,119336,804264,3328,749,0,18,0,180200,1319082,2925,2507,6158,26,0,31916,460713,364,1063,3959,27,15,68150,517948,637,1605,3764,9,27,99786,703799,1777,1232,3735,8,0,10884,327812,482,116,72,0,2,236523,4337984,16339,1976,0,7,64,45909,1115978,1007,1005,7697,13,61,505431,13885325,25804,2255,144630,12,0,271830,3733961,4332,2809,41639,49,0,42483,249455,517,1353,1065,13,39,212782,4201154,5291,3845,45001,16,169,121495,1480280,1326,1302,14288,20,90,44389,810549,675,596,5547,2,34,205517,2297983,8784,2641,15155,22,0,32874,400002,1201,562,2974,6,37,175594,1612766,3896,1003,13615,7,48,44559,212097,415,1559,1583,12,58,259488,3402601,3341,2608,21838,78,56,893451,7186561,17934,6631,68269,115,0,112932,926583,601,2292,7351,3,76,2173,184972,58,19,556,0,0,179639,2440113,3643,1456,21692,7,57,105557,2299795,2359,814,21206,6,84,23990,745312,451,524,9132,8,0,232062,1817061,2029,5357,13596,26,142,13028,116955,87,521,0,0,6
10/31/2020,192285,1181958,2967,1789,8989,35,0,15312,588895,82,454,17430,1,7,245946,1531423,5979,1901,10684,45,68,112190,1243490,1925,1316,9324,25,35,922005,17680312,17626,5087,152707,55,0,107350,1122056,2105,2924,12015,0,33,71207,2217377,4616,0,0,0,0,17266,496986,646,122,0,0,0,24951,325777,708,200,2001,4,0,791997,5334795,16969,2283,50628,42,156,360790,3225604,7979,2565,24522,24,93,15216,295153,216,100,0,1,7,63810,328080,626,1064,2041,11,23,416559,7319545,10050,7899,84737,56,0,179358,1519650,4332,3465,10760,46,162,119755,770677,1716,2570,3610,10,0,85181,557601,1029,0,0,0,0,107219,1805591,1485,1977,17973,9,112,186649,2577022,5919,0,0,0,0,6668,616843,147,98,0,1,0,145281,1793391,4147,967,11187,10,70,158576,2586802,9991,1430,16830,16,33,197406,4714186,7699,4018,45491,34,0,148472,1705786,2457,3007,14452,20,151,120160,804264,3334,824,0,6,0,183186,1326969,3024,2986,7887,99,0,32801,466114,375,885,5401,11,23,69645,521373,646,1495,3425,9,56,100763,707724,1777,977,3925,0,0,11084,334001,483,200,6189,1,2,237886,4418220,16350,1363,80236,11,75,46490,1126230,1018,581,10252,11,64,507480,14020238,25807,2049,134913,3,0,274635,3780521,4378,2805,46560,46,0,43916,250148,529,1433,693,12,32,215697,4255983,5301,2915,54829,10,163,122762,1494632,1337,1267,14352,11,111,44921,817028,689,532,6479,14,0,208027,2314634,8812,2510,16651,28,0,33408,403153,1204,534,3151,3,49,176612,1625438,3935,1018,12672,39,48,45992,213540,425,1433,1443,10,23,260672,3411101,3353,1184,8500,12,42,900596,7253637,18024,7145,67076,90,0,114656,932163,604,1724,5580,3,68,2195,185957,58,22,985,0,0,181190,2458349,3654,1551,18236,11,93,106573,2319812,2366,1016,20017,7,55,24460,754034,457,470,8722,6,0,237870,1826636,2092,5808,9575,63,229,13298,117262,87,270,307,0,-1
11/1/2020,193985,1187341,2973,1700,5383,6,0,15663,588544,83,351,-351,1,7,247473,1544171,5981,1527,12748,2,66,112190,1243490,1925,0,0,0,17,926534,17816781,17667,4529,136469,41,0,109910,1133557,2105,2560,11501,0,25,71207,2217377,4616,0,0,0,0,17369,507877,646,103,10891,0,0,25126,327222,710,175,1445,2,0,796802,5379089,16997,4805,44294,28,67,361982,3225604,7981,1192,0,2,21,15284,295153,219,68,0,3,8,64608,329583,629,798,1503,3,22,423539,7391023,10075,6980,71478,25,0,182108,1527836,4364,2750,8186,32,176,121967,775208,1717,2212,4531,1,0,85181,557601,1029,0,0,0,0,108642,1805591,1489,1423,0,4,0,187720,2595398,5926,1071,18376,7,0,6715,616843,147,47,0,0,2,146145,1803035,4152,864,9644,5,85,159707,2602387,10013,1131,15585,22,13,197406,4714186,7699,0,0,0,0,150672,1719173,2475,2200,13387,18,64,120500,804264,3348,340,0,14,0,185535,1333181,3026,2349,6212,2,0,33495,468209,376,694,2095,1,7,70732,523700,652,1087,2327,6,9,101479,711711,1781,716,3987,4,0,11214,335921,483,130,1920,0,1,239629,4418220,16354,1743,0,4,33,47232,1135282,1026,742,9052,8,56,509735,14166918,25824,2255,146680,17,0,276692,3818673,4383,2057,38152,5,0,45043,250750,536,1127,602,7,16,219000,4305758,5303,3303,49775,2,88,124111,1494632,1345,1349,0,8,22,45429,822363,691,508,5335,2,0,209936,2327810,8817,1909,13176,5,0,33888,405446,1207,480,2293,3,27,178023,1649329,3936,1411,23891,1,14,47324,214841,437,1332,1301,12,38,261426,3421747,3353,754,10646,0,1,904855,7313390,18077,4259,59753,53,0,116510,936881,614,1854,4718,10,63,2212,186372,58,17,415,0,0,182392,2478984,3655,1202,20635,1,43,107501,2342621,2366,928,22809,0,49,24883,762703,457,423,8669,0,0,241423,1841205,2110,3553,14569,18,123,13723,117262,87,425,0,0,3
